zip_code,lat,lon,vehicle_age,model_year,vehicles
92019,32.77866,-116.90941,9,2016,1503.0
92020,32.79489,-116.97243,9,2016,2312.0
92021,24.92253,67.08164,9,2016,2653.0
92024,-9.52987,-77.52641,9,2016,2115.0
92025,33.10355,-117.06487,9,2016,1587.0
92026,33.17784,-117.10634,9,2016,1975.0
92027,48.4232,17.81724,9,2016,2093.0
92028,33.36631,-117.21363,9,2016,1933.0
92029,33.09274,-117.11116,9,2016,835.0
92036,33.03179,-116.54512,9,2016,11.0
92037,32.83891,-117.25754,9,2016,1184.0
92054,33.1977,-117.35808,9,2016,1100.0
92055,48.39054,17.79773,9,2016,50.0
92056,48.35565,17.79218,9,2016,2133.0
92057,33.24359,-117.29978,9,2016,2053.0
92058,33.22851,-117.35047,9,2016,970.0
92064,48.38953,17.87319,9,2016,1988.0
92067,33.01584,-117.19676,9,2016,238.0
92069,54.55537,23.35003,9,2016,1708.0
92071,32.84845,-116.98605,9,2016,2196.0
92075,32.99409,-117.26069,9,2016,180.0
92078,33.12138,-117.19223,9,2016,1857.0
92081,33.16852,-117.24281,9,2016,984.0
92082,33.24844,-117.02148,9,2016,619.0
92083,33.19792,-117.24885,9,2016,1251.0
92084,33.21268,-117.21906,9,2016,1708.0
92101,48.59204,17.82307,9,2016,1939.0
92102,55.71905,21.15232,9,2016,1132.0
92103,-17.76594,177.42805,9,2016,1057.0
92104,32.74418,-117.12796,9,2016,1399.0
92105,55.71782,21.15284,9,2016,2140.0
92106,55.71653,21.14696,9,2016,347.0
92107,55.71433,21.14117,9,2016,705.0
92108,55.71381,21.14173,9,2016,748.0
92109,55.71317,21.14208,9,2016,1431.0
92110,32.76616,-117.20073,9,2016,842.0
92111,55.71046,21.13866,9,2016,1731.0
92113,55.7134,21.13765,9,2016,1393.0
92114,55.71204,21.13372,9,2016,2485.0
92115,32.76049,-117.07026,9,2016,1725.0
92116,32.76312,-117.12405,9,2016,1000.0
92117,55.71009,21.13044,9,2016,1848.0
92118,55.71093,21.129,9,2016,253.0
92120,55.70904,21.12586,9,2016,1123.0
92121,55.71325,21.12226,9,2016,66.0
92122,48.59335,17.82374,9,2016,1253.0
92123,55.71582,21.12356,9,2016,1178.0
92126,55.71298,21.12725,9,2016,2940.0
92127,55.71173,21.12789,9,2016,1722.0
92128,55.71257,21.1304,9,2016,1998.0
92129,48.58722,17.84203,9,2016,2133.0
92130,55.71489,21.12869,9,2016,2266.0
92136,55.71487,21.13248,9,2016,13.0
92139,55.71342,21.13661,9,2016,1087.0
92154,32.57432,-117.04815,9,2016,4586.0
92170,21.20839,-98.39716,9,2016,21.0
92173,32.55723,-117.04973,9,2016,1674.0
92201,48.62858,17.76998,9,2016,2088.0
92203,48.62005,17.72292,9,2016,1008.0
92211,48.65018,17.66862,9,2016,807.0
92220,55.7229,21.12982,9,2016,967.0
92223,55.72053,21.12707,9,2016,2431.0
92225,55.71885,21.12806,9,2016,213.0
92227,55.71964,21.13245,9,2016,891.0
92231,48.53613,17.84293,9,2016,2277.0
92232,55.71808,21.12888,9,2016,46.0
92233,55.71714,21.12883,9,2016,24.0
92234,55.71607,21.12763,9,2016,1682.0
92236,55.71773,21.12598,9,2016,1346.0
92240,55.71768,21.12113,9,2016,1028.0
92241,48.51753,17.80113,9,2016,65.0
92243,55.71724,21.12056,9,2016,2148.0
92249,55.72056,21.11719,9,2016,109.0
92250,55.71942,21.11912,9,2016,141.0
92251,55.71969,21.12198,9,2016,898.0
92252,55.71906,21.12449,9,2016,18.0
92253,55.72017,21.1256,9,2016,1189.0
92254,55.72075,21.12367,9,2016,188.0
92260,55.72334,21.12324,9,2016,801.0
92262,55.72286,21.116,9,2016,503.0
92264,55.7215,21.11429,9,2016,413.0
92270,33.77228,-116.42132,9,2016,318.0
92274,55.7767,21.14278,9,2016,471.0
92276,55.72872,21.09444,9,2016,143.0
92277,55.7348,21.0914,9,2016,319.0
92284,55.78016,21.14317,9,2016,562.0
92301,55.73002,21.13139,9,2016,1051.0
92307,55.73138,21.13817,9,2016,1254.0
92308,55.73148,21.14096,9,2016,1271.0
92311,34.90757,-117.07664,9,2016,699.0
92313,34.03192,-117.31347,9,2016,204.0
92314,55.737,21.14018,9,2016,73.0
92315,55.73466,21.14325,9,2016,31.0
92316,55.73494,21.13987,9,2016,1140.0
92317,55.73555,21.13621,9,2016,12.0
92320,55.7412,21.13888,9,2016,191.0
92324,55.74334,21.13299,9,2016,2014.0
92325,55.74544,21.13832,9,2016,147.0
92335,55.76423,21.13381,9,2016,3753.0
92336,55.77461,21.14991,9,2016,4744.0
92337,55.75983,21.20818,9,2016,1547.0
92342,55.74495,21.20132,9,2016,26.0
92344,55.76086,21.15252,9,2016,647.0
92345,55.76332,21.1517,9,2016,3198.0
92346,55.75778,21.15871,9,2016,1987.0
92352,55.74471,21.15496,9,2016,54.0
92354,55.75245,21.15231,9,2016,486.0
92359,55.76785,21.15806,9,2016,121.0
92371,55.8698,21.11596,9,2016,168.0
92373,55.8642,21.09688,9,2016,1178.0
92374,34.06632,-117.16888,9,2016,1390.0
92376,55.7772,21.18728,9,2016,3087.0
92377,55.75938,21.18851,9,2016,692.0
92382,55.8142,21.1061,9,2016,43.0
92392,34.48699,-117.37359,9,2016,2378.0
92394,34.53817,-117.3454,9,2016,1098.0
92395,34.49954,-117.29709,9,2016,1315.0
92397,34.36181,-117.63109,9,2016,25.0
92399,55.78231,21.33526,9,2016,2066.0
92404,55.7904,21.19859,9,2016,1772.0
92405,55.79027,21.19143,9,2016,744.0
92407,55.76376,21.23994,9,2016,2418.0
92408,34.07817,-117.2739,9,2016,325.0
92410,34.10688,-117.29896,9,2016,1335.0
92411,34.12232,-117.31836,9,2016,655.0
92415,34.1026,-117.27962,9,2016,231.0
92501,48.16843,17.73248,9,2016,482.0
92503,48.12194,17.75139,9,2016,3513.0
92504,48.0825,17.69231,9,2016,2297.0
92505,48.10457,17.68756,9,2016,1645.0
92506,48.12659,17.65012,9,2016,1645.0
92507,48.13684,17.67401,9,2016,1840.0
92508,48.15136,17.65882,9,2016,1346.0
92509,48.17249,17.65781,9,2016,3186.0
92530,33.6683,-117.36057,9,2016,2246.0
92532,48.24238,17.6895,9,2016,769.0
92543,33.73699,-116.9747,9,2016,988.0
92544,33.69907,-116.91696,9,2016,1453.0
92545,48.24842,17.61775,9,2016,1554.0
92548,33.75087,-117.11378,9,2016,80.0
92549,33.75122,-116.72338,9,2016,45.0
92551,48.28287,17.75753,9,2016,1010.0
92553,48.27723,17.82279,9,2016,2478.0
92555,48.31743,17.76099,9,2016,1590.0
92557,33.95769,-117.24894,9,2016,1966.0
92562,48.24964,17.78301,9,2016,2776.0
92563,48.26879,17.75093,9,2016,3074.0
92567,33.80376,-117.12224,9,2016,181.0
92570,33.79353,-117.2901,9,2016,1987.0
92571,48.14833,17.93055,9,2016,2165.0
92582,48.10475,17.84845,9,2016,518.0
92583,48.0721,17.88469,9,2016,834.0
92584,48.03289,17.94885,9,2016,2506.0
92585,48.02016,17.96565,9,2016,778.0
92586,33.70692,-117.19776,9,2016,685.0
92587,33.68393,-117.25758,9,2016,385.0
92590,33.49018,-117.2065,9,2016,23.0
92591,48.16775,17.84408,9,2016,1590.0
92592,48.18549,17.78638,9,2016,3471.0
92595,33.6145,-117.26117,9,2016,1288.0
92596,-17.7761,177.43331,9,2016,1114.0
92602,33.73073,-117.77223,9,2016,892.0
92603,33.63791,-117.8048,9,2016,432.0
92604,33.68866,-117.78799,9,2016,762.0
92606,33.6989,-117.80516,9,2016,554.0
92610,33.68509,-117.66201,9,2016,267.0
92612,33.66062,-117.82233,9,2016,653.0
92614,33.67854,-117.82337,9,2016,803.0
92617,33.64015,-117.83881,9,2016,94.0
92618,33.66776,-117.743,9,2016,2183.0
92620,33.71132,-117.76267,9,2016,1995.0
92624,33.45986,-117.66456,9,2016,49.0
92625,33.60186,-117.87127,9,2016,158.0
92626,33.67865,-117.91184,9,2016,1897.0
92627,55.60619,21.45504,9,2016,1966.0
92629,33.47776,-117.70356,9,2016,872.0
92630,33.64375,-117.68796,9,2016,2722.0
92637,33.60862,-117.72746,9,2016,467.0
92646,33.66817,-117.96832,9,2016,2273.0
92647,33.72248,-118.00691,9,2016,2004.0
92648,33.67929,-118.00433,9,2016,1586.0
92649,33.72041,-118.04384,9,2016,1228.0
92651,33.53638,-117.77078,9,2016,628.0
92653,33.59306,-117.69952,9,2016,969.0
92655,33.74477,-117.9846,9,2016,83.0
92656,33.58167,-117.73103,9,2016,1925.0
92657,33.59502,-117.82936,9,2016,195.0
92660,33.63212,-117.87622,9,2016,1389.0
92663,33.6206,-117.92552,9,2016,470.0
92672,33.42763,-117.61173,9,2016,1065.0
92673,33.46531,-117.61976,9,2016,1030.0
92675,33.50426,-117.65851,9,2016,1295.0
92677,33.52857,-117.70337,9,2016,2564.0
92679,33.64761,-117.59685,9,2016,1184.0
92683,33.75179,-117.9938,9,2016,3289.0
92688,33.63418,-117.60636,9,2016,1849.0
92691,33.61332,-117.66465,9,2016,1844.0
92692,33.61163,-117.64234,9,2016,1835.0
92694,33.55256,-117.64005,9,2016,1033.0
92701,48.15119,17.87415,9,2016,1259.0
92703,48.18713,17.92893,9,2016,1746.0
92704,-17.56162,-149.59502,9,2016,2698.0
92705,48.16585,17.89123,9,2016,1748.0
92706,33.76241,-117.88154,9,2016,844.0
92707,33.71916,-117.8737,9,2016,1678.0
92708,33.70988,-117.95266,9,2016,2293.0
92780,33.73756,-117.81854,9,2016,1748.0
92782,33.73852,-117.78756,9,2016,802.0
92801,33.84413,-117.95227,9,2016,2019.0
92802,33.80761,-117.92531,9,2016,1101.0
92804,33.8198,-117.97622,9,2016,2640.0
92805,33.83341,-117.90708,9,2016,3040.0
92806,33.83837,-117.87458,9,2016,1461.0
92807,33.84983,-117.79033,9,2016,1409.0
92808,33.85699,-117.74251,9,2016,641.0
92821,33.92483,-117.89299,9,2016,1582.0
92831,33.88033,-117.8951,9,2016,1030.0
92832,33.86788,-117.9298,9,2016,506.0
92833,33.877,-117.96152,9,2016,1576.0
92835,33.90164,-117.9116,9,2016,665.0
92840,33.78581,-117.93239,9,2016,1653.0
92841,33.78756,-117.97563,9,2016,941.0
92843,33.76401,-117.93246,9,2016,1259.0
92844,33.76841,-117.971,9,2016,557.0
92845,22.46347,120.445,9,2016,394.0
92860,33.92459,-117.5528,9,2016,721.0
92861,33.81793,-117.81012,9,2016,13.0
92865,33.82729,-117.8481,9,2016,710.0
92866,33.78699,-117.8436,9,2016,269.0
92867,33.81339,-117.82587,9,2016,1502.0
92868,33.78941,-117.87043,9,2016,1124.0
92869,33.79216,-117.79957,9,2016,1248.0
92870,33.88219,-117.85651,9,2016,1785.0
92878,33.88123,-117.57527,9,2016,597.0
92879,33.88932,-117.54657,9,2016,1824.0
92880,33.95966,-117.58418,9,2016,2343.0
92881,33.83773,-117.54651,9,2016,1082.0
92882,33.86274,-117.5946,9,2016,2720.0
92883,33.77185,-117.48381,9,2016,1379.0
92886,33.89034,-117.80422,9,2016,1986.0
92887,33.88156,-117.74135,9,2016,623.0
93001,48.01079,17.57757,9,2016,842.0
93003,47.97121,17.57219,9,2016,1937.0
93004,47.90575,17.52521,9,2016,1071.0
93010,47.93471,17.71168,9,2016,1670.0
93012,47.99194,17.70026,9,2016,1343.0
93013,47.98991,17.75056,9,2016,318.0
93015,34.3996,-118.91521,9,2016,453.0
93021,48.04951,17.70584,9,2016,1329.0
93022,34.4021,-119.29837,9,2016,29.0
93023,34.46088,-119.2611,9,2016,492.0
93030,47.99619,17.40928,9,2016,1671.0
93033,47.94893,17.45507,9,2016,2345.0
93035,48.02429,17.51493,9,2016,754.0
93036,48.03862,17.49648,9,2016,1460.0
93041,48.0646,17.35597,9,2016,472.0
93060,34.35673,-119.07579,9,2016,875.0
93063,34.27949,-118.69851,9,2016,2260.0
93065,34.26408,-118.77056,9,2016,3171.0
93101,48.02628,17.31405,9,2016,757.0
93103,55.53957,21.11743,9,2016,322.0
93105,55.62433,21.13157,9,2016,694.0
93108,34.43515,-119.63359,9,2016,162.0
93109,34.4038,-119.72105,9,2016,107.0
93110,34.44009,-119.76675,9,2016,274.0
93111,34.44387,-119.804,9,2016,423.0
93117,34.44191,-119.88333,9,2016,1307.0
93202,55.68097,21.15905,9,2016,14.0
93203,35.16591,-118.85877,9,2016,266.0
93204,55.67897,21.1531,9,2016,132.0
93206,55.67951,21.15242,9,2016,13.0
93210,55.95587,24.58461,9,2016,255.0
93212,55.68182,21.15114,9,2016,276.0
93215,55.68286,21.15238,9,2016,1246.0
93219,55.68436,21.15873,9,2016,129.0
93221,55.68466,21.15388,9,2016,313.0
93223,55.68457,21.15843,9,2016,135.0
93224,55.68484,21.15059,9,2016,16.0
93225,55.68735,21.15551,9,2016,16.0
93227,36.27834,-119.42885,9,2016,18.0
93230,36.33481,-119.64978,9,2016,2617.0
93234,55.68696,21.14581,9,2016,77.0
93235,55.68969,21.14859,9,2016,14.0
93241,55.6808,21.14865,9,2016,195.0
93245,55.67908,21.15123,9,2016,1087.0
93247,55.67718,21.1479,9,2016,354.0
93250,55.67676,21.14789,9,2016,292.0
93256,55.6774,21.14956,9,2016,89.0
93257,55.67754,21.14975,9,2016,2403.0
93263,55.66585,21.15572,9,2016,588.0
93267,55.66094,21.16194,9,2016,26.0
93268,55.66014,21.16247,9,2016,232.0
93270,55.64937,21.15932,9,2016,46.0
93274,36.20422,-119.3415,9,2016,2788.0
93277,55.66934,21.14862,9,2016,1650.0
93280,35.59692,-119.35463,9,2016,443.0
93286,36.42628,-119.10027,9,2016,121.0
93291,36.34642,-119.33229,9,2016,2201.0
93292,36.33522,-119.25689,9,2016,1516.0
93301,47.86465,17.75904,9,2016,205.0
93304,35.33839,-119.02051,9,2016,1115.0
93305,35.38634,-118.98308,9,2016,516.0
93306,35.39251,-118.92045,9,2016,2247.0
93307,35.32213,-118.98254,9,2016,2632.0
93308,35.43426,-119.02201,9,2016,1715.0
93309,35.33935,-119.06298,9,2016,1778.0
93311,35.31958,-119.11453,9,2016,1990.0
93312,35.39452,-119.12032,9,2016,2089.0
93313,35.28755,-119.05666,9,2016,2218.0
93314,35.38265,-119.16359,9,2016,1217.0
93401,48.21463,18.61104,9,2016,910.0
93402,35.31582,-120.8347,9,2016,258.0
93420,35.1197,-120.56278,9,2016,1027.0
93422,35.47865,-120.67166,9,2016,1095.0
93427,34.61475,-120.20196,9,2016,26.0
93428,35.56429,-121.08274,9,2016,22.0
93433,35.12021,-120.61828,9,2016,213.0
93434,34.96211,-120.57747,9,2016,55.0
93436,34.65766,-120.45134,9,2016,1657.0
93442,35.37936,-120.84815,9,2016,141.0
93444,35.03328,-120.50263,9,2016,638.0
93445,35.10376,-120.60915,9,2016,31.0
93446,35.63679,-120.69933,9,2016,1825.0
93447,48.21627,18.61909,9,2016,11.0
93449,35.14748,-120.64847,9,2016,66.0
93454,34.95752,-120.405,9,2016,1070.0
93455,34.88639,-120.42996,9,2016,1654.0
93458,34.95601,-120.44174,9,2016,1573.0
93460,34.63684,-120.07182,9,2016,36.0
93463,34.6038,-120.13356,9,2016,65.0
93465,35.54659,-120.70397,9,2016,139.0
93505,48.35745,18.72485,9,2016,156.0
93510,34.48966,-118.19475,9,2016,51.0
93514,37.37575,-118.44492,9,2016,259.0
93534,48.21007,18.44975,9,2016,993.0
93535,48.18414,18.38554,9,2016,2432.0
93536,48.14142,18.40144,9,2016,2601.0
93543,34.52272,-117.95322,9,2016,247.0
93546,37.63797,-118.96955,9,2016,168.0
93550,34.56157,-118.09083,9,2016,2564.0
93551,48.13632,18.51414,9,2016,2191.0
93552,48.10561,18.63401,9,2016,1331.0
93555,48.1149,18.70587,9,2016,936.0
93560,34.86241,-118.21677,9,2016,400.0
93561,48.00511,18.65843,9,2016,910.0
93591,34.59707,-117.82639,9,2016,47.0
93609,36.5333,-119.84099,9,2016,11.0
93610,37.10064,-120.2745,9,2016,379.0
93611,36.82171,-119.68104,9,2016,1768.0
93612,36.81356,-119.71139,9,2016,1035.0
93614,37.22147,-119.72427,9,2016,192.0
93615,36.51651,-119.28613,9,2016,26.0
93618,36.53861,-119.39083,9,2016,810.0
93619,36.84638,-119.6571,9,2016,2034.0
93620,37.01334,-120.62968,9,2016,138.0
93622,36.84136,-120.50637,9,2016,147.0
93625,36.62725,-119.67634,9,2016,106.0
93630,36.73285,-120.0741,9,2016,524.0
93631,36.5091,-119.54626,9,2016,494.0
93635,37.05787,-120.85644,9,2016,1864.0
93636,36.9626,-119.88426,9,2016,433.0
93637,36.94623,-120.09415,9,2016,1348.0
93638,36.98854,-120.04857,9,2016,1397.0
93640,36.74722,-120.39633,9,2016,196.0
93643,37.23042,-119.5078,9,2016,11.0
93644,37.34361,-119.63183,9,2016,67.0
93646,36.6268,-119.31308,9,2016,172.0
93647,36.55374,-119.25963,9,2016,122.0
93648,36.61116,-119.53814,9,2016,284.0
93654,36.61332,-119.43349,9,2016,824.0
93656,36.43712,-119.88911,9,2016,58.0
93657,36.73885,-119.51809,9,2016,1057.0
93660,36.60465,-120.18587,9,2016,26.0
93662,36.57277,-119.61749,9,2016,810.0
93701,48.05299,18.65594,9,2016,99.0
93702,36.74013,-119.75506,9,2016,1070.0
93703,36.76917,-119.76272,9,2016,684.0
93704,36.79726,-119.80144,9,2016,655.0
93705,36.78692,-119.82785,9,2016,856.0
93706,36.70188,-119.82334,9,2016,1045.0
93710,36.82588,-119.76385,9,2016,650.0
93711,36.83099,-119.83318,9,2016,1355.0
93720,36.86072,-119.75586,9,2016,1756.0
93721,36.73433,-119.78503,9,2016,90.0
93722,36.80566,-119.87766,9,2016,3529.0
93723,36.79945,-119.92503,9,2016,312.0
93725,36.67955,-119.73938,9,2016,873.0
93726,36.79412,-119.7643,9,2016,1077.0
93727,36.74938,-119.69802,9,2016,3133.0
93728,36.7581,-119.81108,9,2016,202.0
93730,36.89012,-119.75606,9,2016,244.0
93737,36.76826,-119.6521,9,2016,71.0
93901,36.66688,-121.65839,9,2016,741.0
93905,36.68351,-121.61366,9,2016,1961.0
93906,36.71039,-121.63803,9,2016,2030.0
93907,36.76224,-121.66769,9,2016,634.0
93908,36.59007,-121.67389,9,2016,294.0
93923,36.51349,-121.86687,9,2016,233.0
93924,36.46803,-121.70772,9,2016,41.0
93926,36.51217,-121.43697,9,2016,124.0
93927,36.30844,-121.2755,9,2016,352.0
93930,36.19546,-121.11907,9,2016,333.0
93933,36.67645,-121.78888,9,2016,620.0
93940,36.58883,-121.8746,9,2016,764.0
93950,36.61741,-121.92313,9,2016,221.0
93955,36.61689,-121.83121,9,2016,843.0
93960,36.42896,-121.32242,9,2016,553.0
94002,47.98652,18.15969,9,2016,761.0
94005,37.68571,-122.40437,9,2016,12.0
94010,37.57408,-122.36151,9,2016,1514.0
94014,37.69727,-122.45144,9,2016,1264.0
94015,37.6816,-122.47881,9,2016,1991.0
94019,37.45036,-122.42351,9,2016,248.0
94022,37.38282,-122.12145,9,2016,557.0
94024,37.3539,-122.08681,9,2016,767.0
94025,37.45163,-122.18239,9,2016,1268.0
94027,37.52529,-122.29692,9,2016,86.0
94028,37.37236,-122.20862,9,2016,65.0
94030,37.6011,-122.40175,9,2016,542.0
94040,37.3891,-122.09534,9,2016,970.0
94041,47.98558,18.15865,9,2016,238.0
94043,37.40803,-122.08364,9,2016,835.0
94044,37.6171,-122.48744,9,2016,1236.0
94061,47.9887,18.16678,9,2016,966.0
94062,47.98791,18.16124,9,2016,723.0
94063,47.99695,18.15845,9,2016,895.0
94065,37.53533,-122.24633,9,2016,236.0
94066,48.00551,18.1808,9,2016,1387.0
94070,37.49917,-122.26751,9,2016,1050.0
94080,48.00318,18.15609,9,2016,2359.0
94085,37.38876,-122.01546,9,2016,636.0
94086,37.37114,-122.02426,9,2016,1421.0
94087,37.35154,-122.0361,9,2016,1716.0
94089,37.4013,-122.00469,9,2016,581.0
94102,48.11435,18.17919,9,2016,89.0
94103,48.10641,18.23863,9,2016,318.0
94105,48.15723,18.22607,9,2016,146.0
94107,48.181,18.15404,9,2016,513.0
94109,48.12859,18.0282,9,2016,570.0
94110,48.09497,18.06154,9,2016,1154.0
94112,55.68843,21.15892,9,2016,1933.0
94114,55.68394,21.16276,9,2016,534.0
94115,55.68608,21.16288,9,2016,494.0
94116,55.68629,21.16158,9,2016,1025.0
94117,55.68552,21.16396,9,2016,588.0
94118,55.68476,21.16399,9,2016,670.0
94121,47.94973,18.0228,9,2016,727.0
94122,47.98357,17.99583,9,2016,1229.0
94123,47.99432,18.10653,9,2016,359.0
94124,55.68697,21.1653,9,2016,1389.0
94127,55.68841,21.17264,9,2016,374.0
94129,55.68785,21.17468,9,2016,11.0
94131,47.99206,18.26756,9,2016,525.0
94132,48.00912,18.35161,9,2016,410.0
94133,48.01694,18.41504,9,2016,200.0
94134,47.98968,18.39906,9,2016,913.0
94244,48.66656,18.55025,9,2016,12.0
94301,47.7965,18.71062,9,2016,246.0
94303,47.78397,18.70168,9,2016,1371.0
94306,37.41786,-122.12996,9,2016,690.0
94402,37.54853,-122.32656,9,2016,689.0
94403,37.53746,-122.30208,9,2016,1268.0
94404,37.55287,-122.26933,9,2016,1152.0
94501,47.76974,18.12006,9,2016,1846.0
94502,37.73799,-122.24512,9,2016,273.0
94503,38.17894,-122.24308,9,2016,579.0
94505,47.76015,18.12112,9,2016,318.0
94506,37.80556,-121.9132,9,2016,930.0
94507,37.85564,-122.01426,9,2016,360.0
94509,37.99159,-121.80237,9,2016,2259.0
94510,38.07075,-122.15765,9,2016,972.0
94513,37.92984,-121.71059,9,2016,2929.0
94515,38.59679,-122.59098,9,2016,39.0
94517,37.92823,-121.91665,9,2016,228.0
94518,37.95135,-122.02113,9,2016,615.0
94519,37.97858,-122.01343,9,2016,375.0
94520,37.97753,-122.03279,9,2016,1140.0
94521,37.95628,-121.97643,9,2016,1491.0
94523,47.75903,18.12486,9,2016,1065.0
94526,37.81317,-121.9835,9,2016,1238.0
94530,37.91852,-122.30331,9,2016,535.0
94531,37.96942,-121.77127,9,2016,1799.0
94533,47.75723,18.12749,9,2016,2923.0
94534,38.24065,-122.1083,9,2016,1708.0
94536,37.56202,-122.0002,9,2016,2336.0
94538,37.52458,-121.96935,9,2016,2541.0
94539,37.51595,-121.92793,9,2016,2022.0
94541,37.67308,-122.08854,9,2016,2119.0
94542,37.65699,-122.04013,9,2016,181.0
94544,37.63561,-122.06628,9,2016,2896.0
94545,37.63446,-122.10512,9,2016,1255.0
94546,37.70312,-122.07894,9,2016,1389.0
94547,38.00807,-122.26467,9,2016,689.0
94549,37.89564,-122.11411,9,2016,881.0
94550,47.76369,18.12536,9,2016,2172.0
94551,37.70584,-121.76319,9,2016,1749.0
94552,47.761,18.12579,9,2016,350.0
94553,37.99274,-122.11472,9,2016,2167.0
94555,37.57223,-122.04897,9,2016,1020.0
94556,37.84119,-122.12537,9,2016,360.0
94558,38.34774,-122.29813,9,2016,2645.0
94559,38.29223,-122.28747,9,2016,643.0
94560,37.53578,-122.03218,9,2016,1675.0
94561,37.98956,-121.70753,9,2016,1760.0
94563,37.88133,-122.17734,9,2016,509.0
94564,37.99571,-122.28845,9,2016,419.0
94565,38.01284,-121.90375,9,2016,3829.0
94566,37.66385,-121.8723,9,2016,1758.0
94568,37.71417,-121.90312,9,2016,2387.0
94571,38.16574,-121.7101,9,2016,188.0
94572,38.02856,-122.25699,9,2016,70.0
94574,38.52415,-122.41279,9,2016,61.0
94577,37.72051,-122.16005,9,2016,1639.0
94578,37.70399,-122.12923,9,2016,1072.0
94579,37.68797,-122.1537,9,2016,611.0
94580,37.67782,-122.13174,9,2016,834.0
94582,37.76744,-121.92193,9,2016,1603.0
94583,37.75388,-121.95829,9,2016,1455.0
94585,38.24511,-122.00421,9,2016,898.0
94587,37.59067,-122.04496,9,2016,2456.0
94588,37.6933,-121.8974,9,2016,1180.0
94589,38.14288,-122.24675,9,2016,686.0
94590,38.10541,-122.24746,9,2016,939.0
94591,38.10559,-122.21,9,2016,2081.0
94595,37.87448,-122.06995,9,2016,359.0
94596,37.89118,-122.04506,9,2016,550.0
94597,37.9196,-122.07068,9,2016,544.0
94598,37.91737,-122.02339,9,2016,794.0
94601,47.82095,18.03574,9,2016,934.0
94602,47.82006,17.98452,9,2016,608.0
94603,47.91558,17.99302,9,2016,760.0
94605,37.77813,-122.16932,9,2016,1000.0
94606,37.82177,-122.25719,9,2016,776.0
94607,37.82957,-122.29095,9,2016,356.0
94608,37.85093,-122.28336,9,2016,469.0
94609,37.84808,-122.26951,9,2016,326.0
94610,37.82759,-122.24662,9,2016,604.0
94611,37.84696,-122.22114,9,2016,1124.0
94612,47.77128,17.97257,9,2016,372.0
94618,37.85505,-122.24511,9,2016,283.0
94619,47.77009,17.77077,9,2016,451.0
94621,47.75973,17.8826,9,2016,712.0
94623,48.74019,2.34735,9,2016,29.0
94702,37.86571,-122.28607,9,2016,187.0
94703,47.88661,18.2045,9,2016,277.0
94704,37.86672,-122.26049,9,2016,103.0
94705,37.85743,-122.2479,9,2016,212.0
94706,37.89038,-122.29538,9,2016,333.0
94707,37.89377,-122.27695,9,2016,185.0
94708,37.89169,-122.25968,9,2016,162.0
94709,37.87909,-122.26735,9,2016,52.0
94710,37.86768,-122.29713,9,2016,22.0
94801,48.10929,18.33895,9,2016,668.0
94803,37.97005,-122.29197,9,2016,626.0
94804,37.92511,-122.33656,9,2016,1149.0
94805,37.94137,-122.32462,9,2016,204.0
94806,37.9714,-122.33826,9,2016,1955.0
94901,48.31728,18.08324,9,2016,1277.0
94903,38.01293,-122.54498,9,2016,824.0
94904,48.32727,18.04524,9,2016,171.0
94920,31.57996,74.39851,9,2016,215.0
94925,37.92279,-122.51611,9,2016,117.0
94928,38.3464,-122.69526,9,2016,1734.0
94930,37.98823,-122.59755,9,2016,115.0
94931,38.32706,-122.70441,9,2016,132.0
94939,37.93718,-122.53376,9,2016,32.0
94941,37.89957,-122.53992,9,2016,856.0
94945,38.11466,-122.56736,9,2016,449.0
94947,38.09737,-122.58743,9,2016,655.0
94949,38.06254,-122.5393,9,2016,367.0
94952,48.30949,18.08646,9,2016,1062.0
94954,38.25244,-122.62099,9,2016,1428.0
94955,38.23002,-122.64005,9,2016,11.0
94960,37.98449,-122.57086,9,2016,310.0
94965,37.85818,-122.49903,9,2016,115.0
95003,36.97782,-121.89146,9,2016,642.0
95005,37.08654,-122.08655,9,2016,70.0
95006,55.66738,21.19571,9,2016,77.0
95008,48.30061,18.08886,9,2016,1720.0
95010,36.97611,-121.95502,9,2016,127.0
95012,36.76844,-121.75015,9,2016,169.0
95014,-9.15455,-78.50004,9,2016,2041.0
95018,37.06246,-122.06397,9,2016,103.0
95019,36.93643,-121.77843,9,2016,58.0
95020,37.01892,-121.58048,9,2016,2653.0
95023,22.76895,121.1353,9,2016,2432.0
95030,37.22285,-121.98091,9,2016,235.0
95032,37.23972,-121.95374,9,2016,804.0
95035,37.4345,-121.89426,9,2016,3008.0
95037,37.12913,-121.65102,9,2016,2123.0
95046,37.0894,-121.59957,9,2016,14.0
95050,48.31095,18.09395,9,2016,1068.0
95051,22.75965,121.14401,9,2016,2080.0
95054,22.75236,121.14401,9,2016,711.0
95060,22.7635,121.09199,9,2016,1169.0
95062,22.76613,121.08022,9,2016,909.0
95065,37.01596,-121.98531,9,2016,81.0
95066,37.06211,-122.01544,9,2016,344.0
95070,37.27051,-122.0223,9,2016,1139.0
95073,37.01232,-121.95041,9,2016,143.0
95076,36.94015,-121.77286,9,2016,2757.0
95110,37.33521,-121.897,9,2016,357.0
95111,37.28098,-121.82395,9,2016,1892.0
95112,48.24062,18.1188,9,2016,1776.0
95113,48.21423,18.14323,9,2016,12.0
